ID,Invoice_Value,Taxable_Amount,GST_Amount,SGST,CGST,IGST,Supply,Reverse_Charge,Eway_Bill_Flag,Supplier_Turnover,Buyer_Turnover,HighRisk_Flag,Fraudulent_Label
4318,0,1352.705724,4819.594303,-2.083697166,-1.892701642,-0.007915739,-0.380148067,-0.017063057,-0.813137472,0.001448119,0.003197403,0,1
4319,0,222.1368299,937.9517529,0.271023376,-1.698494661,0.005577795,-0.410996548,-0.014591233,-0.706841652,0.001245909,0.00343191,0,1
4320,0,1429.164287,940.5702222,-0.372052518,-0.476607949,0.005708074,-0.412752455,-0.016574884,-0.840311939,0.001253133,0.003515795,0,1
4321,0,67.82174898,2279.788779,-1.874226009,-1.731388941,-0.00783805,-0.400305556,-0.015842394,-0.704903809,0.001377068,0.003221281,0,1
4322,0,0.912144985,6199.686466,-0.399235274,-0.440179033,-0.007346121,-0.391627826,-0.015896616,-0.831172692,0.00141484,0.003309928,0,1
4323,0,304.7249054,3581.443313,-0.410209719,-0.523323235,0.006417069,-0.428832983,-0.015311716,-0.732128145,0.001338575,0.003133537,0,1
4324,0,1.085165284,121.6655845,-0.356770817,-0.482403517,-0.007149422,-0.439536428,-0.016997224,-0.810608404,0.001345077,0.003381771,0,1
4325,0,371.608076,980.2785271,-1.95531414,-1.728615425,-0.007696516,-0.378051175,-0.014402908,1.264872715,0.00139187,0.00355172,0.964655305,1
4326,0,0.995926187,5492.56752,-0.352562367,-0.454686357,-0.008183777,-0.422749167,-0.016289761,-0.823519537,0.00144694,0.00345778,0,1
4327,0,46.15083644,4294.37599,-1.862983008,-1.853840987,0.006645448,-0.443221938,-0.015982421,-0.839832998,0.001431877,0.003080339,0,1
4328,0,0,128.4074389,-0.385783077,-0.503021272,0.006001388,-0.395709184,-0.015556928,-0.78703414,0.001452758,0.003295306,0,1
4329,0,1.081066754,2659.516341,-0.398172591,-0.454268259,0.006152831,-0.401034154,-0.015415413,-0.835261206,0.001476238,0.00330813,0,1
4330,0,1356.13505,3856.854354,-0.364343477,-0.552385949,-0.006863397,-0.386232142,-0.015733033,-0.801709576,0.00123196,0.003411317,0,1
4331,0,0,5554.207054,-0.384936194,-0.49925736,-0.008089769,-0.411358863,-0.014409643,-0.709601391,0.001278907,0.003230068,0,1
4332,0,0,987.1085101,-0.369214601,-0.464131919,-0.006783602,-0.430181262,-0.016564826,-0.789421525,0.001298122,-0.004970686,0,1
4333,0,201.8712777,232.8328312,-0.225608859,-0.145750123,-0.006873948,-0.413114686,-0.016921372,-0.835738406,0.001303509,0.003662706,0,1
4334,0,70.99406073,485.1850067,-0.230506339,0.766284032,-0.006851571,-0.405455175,-0.015712969,-0.76432343,0.001340101,0.003125578,0,1
4335,2.025743438,0,14.39967097,-0.365383225,-0.492359847,0.005891346,-0.317349917,-0.015501975,-0.420644055,0.001468953,-0.005037125,0,1
4336,0,203.3661582,1915.528434,-2.185546565,-1.956204783,0.006522526,-0.43230878,-0.016345575,-0.716504774,0.001421217,0.003073556,0,1
4337,2.101984279,45.53448165,42.83442327,0.718362281,0.70924058,-0.007016552,-0.390533102,-0.014937779,-0.78170192,0.001479237,0.00372147,0,1
4338,0,0,65.3103162,-0.373970427,-0.467708724,-0.007365515,-0.444248207,-0.015129224,0.166994225,0.001314391,0.003506048,0,1
4339,0,123.8426181,7098.691899,-0.24469523,-0.138008796,-0.007891182,-0.431023921,-0.017093159,-0.733402728,0.001272064,0.003483859,0,1
4340,0,785.1156023,282.3012354,-1.984646955,-1.760030072,0.006036396,-0.41896614,-0.014847817,-0.709786945,0.001422122,0.003315973,0,1
4341,0,186.0147996,1320.38348,-0.358628182,-0.437106705,0.006154864,-0.380627228,-0.017068078,-0.842542923,0.001320592,0.00341544,0,1
4342,0,0,6685.339456,-0.389033364,-0.440515522,0.006329815,-0.435551235,-0.016155859,-0.797659124,0.001477251,0.003501775,0,1
4343,2.082510557,0,107.2750223,-0.399677759,-0.466986198,-0.008000611,-0.424315068,-0.016793727,-0.834073242,0.001285866,0.003303554,0,1
4344,0,756.8319981,3892.770702,0.234383549,-0.547668779,-0.007039544,-0.403510839,-0.014148209,2.146422468,0.001342688,0.003493069,0,1
4345,0,0,918.6795462,-0.408872048,-0.448248195,-0.007772068,-0.385776653,-0.015135474,-0.782388977,0.001279616,0.003655504,0,1
4346,0,40.11216979,2169.980058,0.618156779,0.744992378,-0.007095642,-0.399895535,-0.015257513,1.200872028,0.001384144,0.003222556,0,1
4347,0,0,157.3609347,-0.395156292,-0.448081614,-0.00801564,-0.413137599,-0.016014756,-0.737458251,0.00130225,-0.004676312,0,1
4348,0,0,3821.174462,-0.370540796,-0.513070391,-0.007919294,-0.380778621,-0.014877418,-0.792715498,0.001389753,0.0031271,0,1
4349,0,99.67686145,1477.64709,-0.408366183,-0.513946221,0.006668771,-0.424694743,-0.016753749,-0.744552758,0.001380356,0.003299266,0,1
4350,0,1915.064534,3327.476701,0.667293993,0.727933141,-0.007572395,-0.392968334,-0.014225092,-0.828014908,0.001302993,0.003482402,0,1
4351,0,62.53339198,1832.117217,0.730609487,-1.910396343,0.005612638,-0.447994716,-0.014081533,-0.782058869,0.00136348,0.003536134,0,1
4352,1.942738995,1190.425022,3125.831419,0.00142987,0.057970704,-0.007555097,1.295664429,-0.014755772,0.612138797,0.001387588,0.003255334,0,1
4353,0,0,3840.349895,-0.389135125,-0.433115068,-0.00689759,-0.411019324,-0.015163556,-0.699104338,0.001294646,-0.005169029,0,1
4354,0,408.6540634,4622.878993,-1.061058113,-0.713283457,-0.007282421,-0.411386673,-0.014517627,1.120743947,0.001256328,0.003219519,0,1
4355,0,0,3301.556279,-0.4002561,-0.528189048,-0.007562804,-0.41158596,-0.01413475,-0.74901556,0.001297549,0.003728792,0,1
4356,0,0,2892.071286,-0.427126049,-0.469691246,-0.007672184,-0.425343229,-0.014660863,0.563791848,0.001334993,0.003334465,0,1
4357,0,214.956261,3134.507975,0.611632796,-2.017757929,-0.007521405,-0.419548313,-0.015925348,-0.706808086,0.001236044,0.00333176,0,1
4358,0,103.3234867,704.1919038,-0.358289516,-0.524142601,0.006331169,-0.446090732,-0.014856524,-0.78322308,0.00128356,0.003421386,0,1
4359,0,52.15267904,2739.514702,0.616643669,0.640534385,-0.007110194,-0.446264302,-0.016466878,-0.799731293,0.001455783,0.003409588,0,1
4360,0,29.31152972,395.5389813,-2.056937641,-1.681993873,0.006722222,-0.420882389,-0.015283348,-0.852109371,0.001296041,0.003435165,0,1
4361,0,1.083498803,1935.039647,-0.385395822,-0.474836286,-0.00785118,-0.370325615,-0.014262416,-0.737210236,0.00135567,0.003166644,0,1
4362,0,127.7520769,3230.910798,-1.977724274,-2.032968183,0.006698024,-0.416274188,-0.016744409,-0.847998941,0.00146507,0.003377224,0,1
4363,0,0,21.70590811,-0.394042386,-0.445595636,-0.008042612,-0.389111488,-0.015738332,-0.748020156,0.0013033,0.003129026,0,1
4364,0,0,3183.130094,-0.419754981,-0.518776468,0.005908092,-0.368366913,-0.017118295,-0.819263616,0.001480686,0.003467964,0,1
4365,0,681.7917964,2921.44479,0.684123137,0.061234118,-0.007061327,3.703561325,-0.014128682,0.184436576,0.001249971,0.003268443,0,1
4366,0,126.8027075,3023.156103,0.001380698,-1.811238418,0.006702829,-0.38568498,-0.014364816,-0.85081126,0.001433114,0.003380827,0,1
4367,0,186.0365274,1383.873335,-2.153420012,-1.927771071,0.006387496,-0.386438443,-0.014606972,-0.831567336,0.001219282,0.003258169,0,1
4368,0,288.376399,96.67495638,-0.140026506,-1.758249617,0.006416836,-0.370372501,-0.014329202,-0.742048825,0.001233224,0.003209834,0,1
4369,0,0,4881.461823,-0.370799673,-0.491917383,-0.007389858,-0.409838577,-0.015940768,-0.706675203,0.001429842,-0.005297524,0,1
4370,0,1673.060911,6896.927501,-0.231310494,0.760217035,-0.008158313,-0.289452468,-0.014619212,0.585056803,0.001367762,0.003480231,0,1
4371,0,1005.262385,622.4388445,-1.389640567,-1.845986518,-0.007004763,-0.442872395,-0.015748977,-0.824529146,0.001409079,0.003593271,0,1
4372,0,269.8563728,1767.49304,0.695321547,0.769069746,-0.0080682,-0.376364487,-0.014487456,-0.772132327,0.001293102,0.003220608,0,1
4373,0,149.5646929,1694.518333,0.659279978,0.63337051,-0.006936279,-0.437598548,-0.014846315,-0.794060463,0.001341704,0.003186046,0,1
4374,0,106.9064351,966.1629889,-2.079554106,-1.832218539,0.006430316,-0.370607868,-0.014666953,-0.705232551,0.001414315,0.003413338,0,1
4375,2.09445971,1262.194613,4682.922937,-1.288414642,-2.038606169,-0.007938245,3.61737563,-0.014699464,2.283012716,0.001293153,0.003696647,0,1
4376,0,188.5962229,1323.464182,0.643261332,-0.584647133,-0.007927991,3.763111811,-0.014072889,0.737629151,0.001321643,0.003699884,0,1
4377,0,450.2029419,810.3422745,-0.405733123,-0.444877301,0.006760665,-0.38349122,-0.016580881,-0.74239775,0.001383036,0.003680528,0,1
4378,0,129.11739,671.6827147,-1.383775013,-1.671501947,0.00595316,-0.386535563,-0.016781013,-0.792826666,0.001478493,0.003097608,0,1
4379,0,131.1104285,1121.572696,-0.377760589,-0.485662738,0.006223408,-0.436754618,-0.015456965,-0.714601284,0.001221255,0.003340044,0,1
4380,0,1.062135474,6.313404489,-0.384708878,-0.515810713,-0.007198717,-0.396445304,-0.014123813,0.264738475,0.001386403,-0.004554385,1.027824492,1
4381,4.658969858,0,159.9896019,-0.427103111,-0.448771509,-0.007523527,-0.41625459,-0.016815622,-0.850618609,0.001427466,0.003261429,0,1
4382,0,97.13971652,2349.549759,0.70053699,0.729524322,-0.008174809,-0.411571276,-0.017117644,-0.814922613,0.001344592,0.003272065,0,1
4383,0,93.45525657,915.2332847,0.741818407,0.728033049,-0.00791164,-0.437669125,-0.015686962,-0.777598438,0.001441032,0.00344485,0,1
4384,0,2.868040317,293.3537276,-0.381310806,-0.5154684,-0.006837809,-0.439792815,-0.01684664,-0.80964057,0.001242111,-0.00525969,1.038484235,1
4385,0,357.0255539,4588.661548,0.729170616,0.650788938,-0.007778863,-0.431198973,-0.014082329,-0.836017107,0.001268142,0.003351306,0,1
4386,0,0,4016.320092,-0.393623732,-0.493510776,-0.007600867,-0.380223385,-0.016273054,-0.810580149,0.001364492,0.00350384,0,1
4387,0,103.4643491,1989.935814,0.001470496,0.062744653,-0.007770271,-0.393052753,-0.015474013,-0.806104886,0.001424612,0.00314518,0,1
4388,0,145.1556355,3704.867156,-2.185119847,-1.753143735,0.00677366,-0.408438778,-0.016889556,-0.782836935,0.001245987,0.003685056,0,1
4389,0,309.3661305,990.8862787,-0.421019524,-0.510402964,0.006544553,-0.436785861,-0.015379843,-0.746224342,0.001297961,0.003352875,0,1
4390,0,360.7120265,920.3580767,-1.21807053,-1.097840301,-0.006748564,-0.436561548,-0.016660148,0.204351136,0.001318826,0.003179832,0,1
4391,0,0,3275.294025,-0.406338576,-0.509700272,0.006115902,-0.392507828,-0.016559526,-0.735704834,0.001471609,-0.004799168,0,1
4392,0,0,74.93409833,-0.409820224,-0.471419245,-0.007990107,-0.418912061,-0.016864715,-0.712197973,0.001385632,0.003052337,0,1
4393,0,0,80.78297099,-0.417891677,-0.444548805,0.006459159,-0.414968415,-0.014062106,-0.801869149,0.001447236,0.003349566,0,1
4394,0,0,2026.748215,-0.366529288,-0.446810816,-0.007128117,-0.37434161,-0.015847743,-0.838380831,0.001306047,0.003608986,0,1
4395,0,2331.624893,3299.884074,0.735305538,0.733977813,-0.006904164,-0.372341219,-0.014618829,-0.801364228,0.001441167,0.003221541,0,1
4396,0.914720802,0,2055.409723,-0.427165234,-0.506418386,-0.008120049,-0.38632636,-0.016970666,-0.769222676,0.001403245,0.003104219,0,1
4397,0,1822.752318,4301.599243,0.651589565,0.668993951,-0.007198571,-0.390975394,-0.016362711,-0.813899389,0.001413661,0.003520658,0,1
4398,0,129.3999901,1300.841853,0.739206636,0.714100706,-0.008071852,-0.398479955,-0.014688486,1.046558224,0.001283574,0.003308155,0,1
4399,0,57.56540655,1648.502254,0.742360057,0.67895762,-0.006793251,-0.41948402,-0.016778964,-0.812632412,0.001305097,0.003074428,0,1
4400,0,239.2424759,251.4712903,-1.830879993,-1.440895188,-0.007680126,-0.377342148,-0.014744319,-0.84790376,0.001312636,0.003366953,0,1
4401,0,1.011899956,2181.17458,-0.381464772,-0.458172399,-0.007012395,-0.392806978,-0.015969027,-0.734616862,0.001252894,0.00348223,0,1
4402,0,0,1494.951096,-0.405813309,-0.43591222,0.006549836,-0.306622343,-0.015956128,-0.402083389,0.001429526,-0.005007344,0,1
4403,0,101.9623181,1232.802748,0.623682269,0.688136633,-0.008078206,-0.427235648,-0.015181053,1.142461706,0.001386933,0.003331708,0,1
4404,0,0,285.8904753,-0.405606867,-0.52106369,0.005764199,-0.420037435,-0.015629618,-0.848436178,0.001292093,0.003666391,0,1
4405,0,0,3516.575249,-0.396902264,-0.480439147,0.006776022,-0.29289865,-0.014512132,-0.407681797,0.001266381,-0.004517104,0,1
4406,0,1009.700165,3545.016416,-1.218650958,-1.474645626,-0.00814263,-0.286171781,-0.016589669,-0.675919204,0.00125075,0.003563614,0,1
4407,0,309.0630634,1080.235021,-0.389903962,-0.504449833,0.006180686,-0.411178382,-0.015045915,-0.759719974,0.001277741,0.003148774,0,1
4408,0,0,92.16036105,-0.415023696,-0.459556009,-0.008165296,-0.388338131,-0.016398719,-0.850422724,0.001459889,0.003545356,0,1
4409,0,0,1198.789445,-0.424995366,-0.504569812,0.006380856,-0.392788568,-0.016543378,-0.835458019,0.001313067,0.003346967,0,1
4410,0,0,787.4860937,-0.352878989,-0.504054217,-0.006758481,-0.412580882,-0.017131714,0.790223385,0.001306727,0.003716487,0,1
4411,1.95699589,0,107.1862368,-0.372231721,-0.464778407,-0.007636338,-0.371769044,-0.015847489,-0.782316024,0.001481664,0.003456889,0,1
4412,0,0.996207132,3922.155301,-0.389108927,-0.523561458,-0.007984273,-0.428191469,-0.014725849,-0.802578178,0.001298275,0.003115128,0,1
4413,0,177.7485149,5417.880701,-2.131973941,-1.841456933,0.006267016,-0.371919972,-0.016938662,-0.73357689,0.001475239,0.003589934,0,1
4414,0,0.974683547,611.7732918,-0.357440196,-0.51375942,-0.007504905,-0.397447301,-0.015360588,-0.834578514,0.001370888,0.003228908,0,1
4415,0,612.209514,5012.96261,-2.027215885,-1.751749792,0.006666569,-0.414500458,-0.01611937,-0.78486318,0.001438967,0.003551983,0,1
4416,0,87.76922132,3229.163659,0.624537098,0.666762506,-0.006888823,-0.436134359,-0.015809675,-0.698411796,0.001445676,0.003318916,0,1
4417,0,0.944616784,571.1485889,-0.410412496,-0.446949799,-0.006978055,-0.446041697,-0.01703545,0.338845539,0.001370882,0.003588907,0,1
4418,0,0,322.3658995,-0.403893535,-0.524642111,-0.007100114,-0.418019277,-0.014413114,3.360325552,0.001403016,0.003122969,0,1
4419,0,7.058863969,5460.543961,-0.380612088,-0.458770221,0.006240706,-0.412582981,-0.01645523,-0.793424639,0.001427684,0.00363053,0,1
4420,1.824852695,0,3.174768324,-0.36104733,-0.4695623,-0.007573761,-0.424176714,-0.01446819,-0.819385145,0.001238624,0.003277794,0,1
4421,0,123.9991023,2131.554867,0.61707212,0.715486599,-0.007367492,-0.389798637,-0.014820262,-0.403891413,0.001338314,0.003090057,0,1
4422,0,0,4646.978942,-0.378052472,-0.452320873,0.006586731,-0.377870463,-0.017081888,-0.734341089,0.001430774,0.003620164,0,1
4423,0,1085.664709,2831.633765,-0.441647556,-2.036928924,-0.007082554,-0.42592646,-0.015048228,-0.729578167,0.001375402,0.003331399,0,1
4424,0,0,1108.165177,-0.411445835,-0.498058212,-0.007434565,-0.417073539,-0.016699149,-0.765035357,0.001365452,0.003559502,0,1
4425,0,1887.063051,522.5718986,-0.371646905,-0.501960628,0.006641385,-0.423390067,-0.015588334,-0.783021569,0.00141839,0.003434914,0,1
4426,3.848257338,0,1000.579044,-0.379332261,-0.45597586,-0.006948854,3.472647343,-0.017126406,0.189893592,0.001218568,0.003060729,0,1
4427,0,812.9569694,2706.409052,0.68820351,0.735468569,-0.007173475,-0.367317385,-0.016362415,0.433201936,0.001456044,0.003238227,0,1
4428,2.056823368,0,555.815411,-0.428533041,-0.49461249,0.005626075,-0.405191953,-0.014567288,-0.728279984,0.001263338,0.00356388,0,1
4429,0,0,6069.088451,-0.418831597,-0.441465242,-0.007149012,-0.372009108,-0.015000648,-0.759079682,0.001239489,0.003406442,0,1
4430,0,22.1708385,4082.845749,0.706682841,0.766200443,-0.007779477,-0.448236617,-0.015877702,-0.718565795,0.001361155,0.003560281,0,1
4431,0,54.74720653,1306.434252,0.697434711,0.736832943,-0.007634759,-0.393772894,-0.014399074,-0.821695852,0.00137382,0.003407098,0,1
4432,0,1.09825359,2413.673688,-0.426884151,-0.478124299,-0.007781192,-0.395796557,-0.01598715,-0.7293643,0.001460486,0.003208954,0,1
4433,1.049353608,2485.464559,2398.041729,-0.686357259,-0.398367908,-0.006969176,-0.37053985,-0.01617199,0.566682677,0.001353039,0.003377412,0,1
4434,0,1.024796892,724.842462,-0.407442053,-0.442977853,-0.007249243,-0.382476341,-0.014727555,-0.822511166,0.001445039,0.003633346,0,1
4435,0,132.6379842,1975.115389,0.001353573,0.057381625,-0.007143816,-0.398887417,-0.014873311,-0.809750196,0.001385813,0.003344676,0,1
4436,0,0,2290.923941,-0.398375612,-0.482326256,-0.007588055,-0.397506496,-0.015375143,0.852464111,0.001396386,0.003678992,0,1
4437,0,0.919669105,4255.823929,-0.391188204,-0.45016208,-0.007885614,-0.43960882,-0.01626332,-0.701413239,0.001366034,0.003457758,0,1
4438,0,392.3939164,1295.989705,0.452700804,0.522718357,-0.008042044,-0.431870398,-0.015774534,0.411080429,0.001428149,0.003366173,0,1
4439,0,0,3567.349397,-0.376878494,-0.473689332,-0.007971799,-0.382926708,-0.015698411,-0.752650615,0.001233082,-0.004623739,0,1
4440,2.071161594,923.823425,36.10774839,-0.519290364,-0.145252266,-0.00802447,0.202121328,-0.015563628,0.469041988,0.00123532,0.003603453,0,1
4441,0,28.60902566,1533.708,-0.386361175,-0.470820778,0.006456913,-0.421742221,-0.014969866,-0.752918999,0.001331894,0.003629426,0,1
4442,0,1.0694698,292.9853348,-0.356205235,-0.46370403,-0.007819874,-0.406736194,-0.016924429,-0.800935625,0.0013278,0.003609986,0,1
4443,0,282.0724913,3690.788059,0.355431564,0.418120562,-0.006883691,-0.435609804,-0.014475582,1.381092367,0.001273731,0.003437711,0,1
4444,0,1.080833731,963.582853,-0.352402585,-0.506896711,-0.007293486,-0.418490876,-0.017135761,-0.819308436,0.00132374,0.003168281,0,1
4445,0,164.3583084,1503.648334,-1.030543535,-0.916449582,-0.00706797,-0.372903436,-0.015988758,-0.840203802,0.001478511,0.003531708,0,1
4446,0,0,1300.806803,-0.393874147,-0.506402825,0.005795567,-0.386928466,-0.014515997,-0.791596596,0.001414297,-0.004821593,0,1
4447,1.050191001,268.5535423,216.7714894,-0.797265369,-1.55394348,-0.007854904,-0.427226996,-0.016093859,-0.751391148,0.001343166,0.003296963,0,1
4448,0,0,3356.819467,-0.384835031,-0.504444546,-0.007511832,-0.446648145,-0.015642991,-0.833962264,0.001483812,-0.00510172,0,1
4449,0,129.9774408,1019.271603,0.637430964,0.665563336,-0.008048026,-0.393227969,-0.016179108,0.331864364,0.001232916,0.003349846,1.060586793,1
4450,0,7.445508518,2580.325645,-0.404233937,-0.462786117,0.005787264,-0.385830869,-0.014883599,-0.806710153,0.001297643,0.003669541,0,1
4451,0,0,1071.006779,-0.428928907,-0.480795604,-0.007346769,-0.384519252,-0.015096094,0.621912904,0.001328035,0.003391821,0,1
4452,0,0,1804.238254,-0.413834837,-0.490012315,-0.007527367,-0.384395921,-0.017034178,0.490615969,0.001427168,0.003409735,0,1
4453,0,2139.813561,1733.003145,0.690219744,0.655500042,-0.006768677,-0.43895972,-0.014582076,-0.832015923,0.001484553,0.003528748,0,1
4454,0,412.3069229,704.2416395,0.171291455,-1.317757414,-0.007717762,-0.386609154,-0.015925878,-0.824132932,0.001446642,0.003448592,0,1
4455,0,0,304.5948659,-0.409739553,-0.460402373,-0.00717577,-0.388854965,-0.014387572,-0.842879912,0.001251924,0.003181819,0,1
4456,0,328.2914548,2043.386615,0.733357905,0.702653097,-0.008186618,-0.373118146,-0.014463042,0.905318955,0.001234354,0.003599839,0,1
4457,0,1.086029529,3664.572808,-0.4136641,-0.497172892,-0.006876032,-0.398175864,-0.016040775,-0.82124688,0.00127578,0.003221855,0,1
4458,0,586.8111335,4244.355131,0.001461183,0.064431331,-0.007961352,-0.373387605,-0.015077034,-0.791519116,0.001228079,0.003590665,0,1
4459,2.188913435,0,5532.574817,-0.413023768,-0.498813074,-0.006880965,-0.414374668,-0.014100259,-0.705119382,0.001457164,-0.004708138,0,1
4460,0,1477.852017,725.7061947,0.44231254,0.678088899,-0.007095386,-0.375004184,-0.015062428,-0.70597082,0.00131056,0.00344162,0,1
4461,1.019059962,0,1730.517222,-0.357902233,-0.527506792,-0.00771509,-0.414127601,-0.01455912,-0.81557425,0.001338686,-0.004661819,0,1
4462,0,0,4305.242795,-0.412955186,-0.433454374,-0.007419914,-0.399407071,-0.017020593,0.467806962,0.001307696,0.003342024,0,1
4463,0,0,1774.714992,-0.35197086,-0.518629542,0.005794082,-0.371761909,-0.01662821,-0.786111601,0.00128948,0.003286005,0,1
4464,0,197.0881548,6199.958088,0.270561779,-0.145870619,-0.007946727,-0.447404647,-0.01420995,-0.82463786,0.001359444,0.003543226,0,1
4465,0,176.7292755,2763.360221,0.686619237,0.704908915,-0.007510017,-0.396734051,-0.015679573,0.257793686,0.001427346,0.003192427,0,1
4466,0,0,529.4331005,-0.402765251,-0.477476105,-0.008023949,-0.423199988,-0.015567713,-0.699696919,0.001470262,-0.004610241,0,1
4467,0,1437.032192,138.0281148,-0.422950973,-0.47230927,0.006234546,-0.418497122,-0.015535706,-0.835572162,0.001471155,0.00350909,0,1
4468,0,0,3426.753426,-0.421635561,-0.438048666,-0.007528105,3.293644552,-0.015904003,-0.57017921,0.00128971,-0.0052957,0,1
4469,0,1.050980504,44.75528295,-0.385194591,-0.484297847,0.005906979,-0.397347714,-0.015063685,-0.703491088,0.001451796,0.003141129,0,1
4470,0,0,1473.790698,-0.414616769,-0.438393499,-0.007456573,-0.37344726,-0.017004232,-0.813442471,0.001320558,0.003553508,0,1
4471,0,454.3595728,172.0294617,-0.363012377,-0.434207241,0.005925014,-0.375888338,-0.015176706,-0.777298685,0.001354852,0.003487711,0,1
4472,2.082097118,0,467.1256572,-0.385505348,-0.471230847,-0.007235628,-0.399670852,-0.01564378,-0.772466645,0.001234264,-0.005273223,0,1
4473,0,180.283242,1784.087027,-0.722148267,-1.998174858,0.006725953,-0.370212793,-0.014993825,-0.765285755,0.001383994,0.003157911,0,1
4474,0,81.58802232,680.715695,-0.428253147,-0.527548768,0.005768441,-0.408995556,-0.015560457,-0.819308637,0.001265102,0.003572958,0,1
4475,0,1.039459181,16.49300275,-0.357610873,-0.469867628,-0.00778848,-0.424651245,-0.014137381,-0.782121062,0.001411678,-0.005304223,0,1
4476,0,366.5942587,2111.892226,-0.214885952,0.062996377,-0.007014095,3.180408791,-0.014134003,1.278396531,0.001269568,0.003146861,0,1
4477,0,0.952838106,1458.96259,-0.364029011,-0.490789509,-0.007405041,-0.41229191,-0.014691662,-0.725259818,0.001364387,0.003458613,0,1
4478,0,1001.120466,2310.184415,0.213615219,-1.677146828,-0.007196888,-0.381542051,-0.014248464,-0.769460261,0.001261926,0.003473198,0,1
4479,0,123.4355953,2846.476229,-0.428640696,-0.509939382,0.005706813,-0.43678737,-0.015227109,-0.719933031,0.001348281,0.003386834,0,1
4480,0,202.9476473,2795.191082,-1.35900853,-1.940025535,0.006607515,-0.416365391,-0.016071509,-0.763505473,0.001344641,0.00342908,0,1
4481,0,0,1747.886383,-0.369964511,-0.454036484,0.005830013,-0.371231121,-0.01446661,-0.837551961,0.001479788,0.003694902,0,1
4482,0,0,2663.746733,-0.413556174,-0.464288261,-0.008182211,-0.379073267,-0.014580576,-0.820378272,0.001467405,-0.00540777,0,1
4483,0.905682799,369.826312,931.5703656,-1.299872096,-1.716060714,-0.00678957,-0.371916335,-0.017083511,0.586239806,0.001320682,0.003315376,0,1
4484,0,117.1201476,197.4621961,-0.380653065,-0.437242522,0.005577305,-0.390910938,-0.015656761,-0.825852833,0.001229793,0.003430859,0,1
4485,0,995.4042388,705.4592346,-1.207825723,-1.135241273,-0.00693777,-0.400594735,-0.016598147,-0.845048167,0.001402341,0.003648722,0,1
4486,0,144.3089731,675.194647,0.63426111,-1.25856702,-0.007607739,-0.381344812,-0.016746517,-0.764144627,0.001262084,0.003678763,0,1
4487,0,170.5584438,731.2317061,-1.198257782,-0.992995784,-0.007142088,-0.448210365,-0.014806167,0.16145237,0.001411092,0.003227985,0,1
4488,0,0,120.1000399,-0.418705635,-0.448465269,-0.007163745,-0.344809113,-0.016501673,0.169873381,0.00130469,0.003298115,0,1
4489,0,1.01927534,3874.706782,-0.422812941,-0.48174811,-0.007181433,-0.398676465,-0.014392657,-0.808074411,0.001378268,0.003083062,0,1
4490,0,0,627.1321283,-0.382810884,-0.435572556,0.00658646,-0.428131938,-0.015732361,-0.742081582,0.001378094,0.003301538,0,1
4491,0,0,6551.661799,-0.390025493,-0.486479002,0.006658097,-0.390361815,-0.014449643,-0.707459058,0.001297772,-0.005011174,0,1
4492,0,49.04478038,1075.22734,-2.140159378,-1.902205745,0.006330659,-0.396509605,-0.016809973,-0.790429246,0.001316998,0.003407819,0,1
4493,0,234.9459387,1301.989462,-0.354228813,-0.516580811,0.006303197,-0.377214596,-0.016989065,-0.845882627,0.001421313,0.00348401,0,1
4494,0,410.0754894,1447.847139,-0.279833232,-0.24484477,-0.008161271,-0.391223757,-0.014897987,0.557518105,0.001258038,0.003153155,0,1
4495,0,187.5937056,1724.394726,0.231996304,0.269789407,-0.007977413,-0.395004723,-0.015832061,-0.825323786,0.001481808,0.003610678,0,1
4496,0,0,2587.487199,-0.373825416,-0.47951334,-0.007065748,-0.396321787,-0.014839861,0.379074808,0.001274666,-0.004669079,1.090029759,1
4497,0,226.4987184,1055.205475,-0.438239592,-0.398475933,-0.006854113,-0.372163543,-0.016897867,-0.713256555,0.001440855,0.003291206,0,1
4498,0,0,2740.037673,-0.373595662,-0.502722531,-0.006917253,-0.412468905,-0.017084467,-0.809959637,0.001241782,-0.004896782,0,1
4499,0,1636.568063,7698.821087,-0.428616629,-0.450715135,0.006466406,-0.435691451,-0.015521828,-0.716840821,0.00126848,0.003585035,0,1
4500,0,185.9926878,507.5688203,-1.561263651,-0.960297951,-0.00696535,-0.398858622,-0.014211268,0.923944813,0.001447989,0.003399744,0,1
4501,0,0,2224.879327,-0.413360709,-0.484315752,-0.007880387,-0.380181362,-0.016217631,-0.795185739,0.001453385,0.003297945,0,1
4502,0,1572.852324,28.23766234,0.65014907,0.736076429,-0.006744895,-0.388313664,-0.015254269,-0.751081689,0.001447624,0.003339432,0,1
4503,0,348.7620656,1937.499832,-1.649437126,-1.772673434,-0.007032951,-0.365090962,-0.01458146,0.224918066,0.001333727,0.003716635,0,1
4504,0,0,312.1476358,-0.399697175,-0.476763926,-0.007769999,-0.406217446,-0.015582756,0.661735228,0.001484318,0.003615286,1.099535382,1
4505,0,0,240.94888,-0.39629629,-0.470538007,-0.007787129,-0.429526534,-0.014479364,-0.789538257,0.001407509,-0.004795376,0,1
4506,0,30.60171493,101.7417744,0.635647579,0.724157657,-0.00756215,-0.414843674,-0.015556908,-0.768579307,0.001305294,0.003322805,0,1
